# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 310:         3.596       51.442       8.00  VLISSINGEN
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   FX,   RH
# 
  310,20191003,    4,   90,    0
  310,20191003,    5,   80,    0
  310,20191003,    6,   90,    0
  310,20191003,    7,   90,    0
  310,20191003,    8,   90,   -1
  310,20191003,    9,   90,    0
  310,20191003,   10,   90,    0
  310,20191003,   11,  100,    0
  310,20191003,   12,   90,    0
  310,20191003,   13,   80,    0
  310,20191003,   14,   80,    0
  310,20191003,   15,   80,    0
  310,20191003,   16,   70,    0
  310,20191003,   17,   60,    0
  310,20191003,   18,   60,    0
  310,20191003,   19,   80,    0
  310,20191003,   20,   90,    0
  310,20191003,   21,   90,    0
  310,20191003,   22,  100,    0
  310,20191003,   23,  110,    0
  310,20191003,   24,   80,    0
  310,20191004,    1,  110,    0
  310,20191004,    2,  130,    0
  310,20191004,    3,  130,    7
  310,20191004,    4,  130,   10
  310,20191004,    5,  150,   14
  310,20191004,    6,  130,   -1
  310,20191004,    7,  150,   -1
  310,20191004,    8,  160,   -1
  310,20191004,    9,  160,    9
  310,20191004,   10,  170,   77
  310,20191004,   11,  170,    3
  310,20191004,   12,  170,    2
  310,20191004,   13,  150,   -1
  310,20191004,   14,  150,   28
  310,20191004,   15,  140,   29
  310,20191004,   16,  130,   -1
  310,20191004,   17,  130,   -1
  310,20191004,   18,   80,    0
  310,20191004,   19,   80,   -1
  310,20191004,   20,   70,   -1
  310,20191004,   21,   60,    0
  310,20191004,   22,   80,   -1
  310,20191004,   23,   90,   -1
  310,20191004,   24,   70,    0
  310,20191005,    1,   60,    0
  310,20191005,    2,   40,    0
  310,20191005,    3,   50,    0
  310,20191005,    4,   60,    0
  310,20191005,    5,   40,    0
  310,20191005,    6,   50,    0
  310,20191005,    7,   50,    0
  310,20191005,    8,   80,    0
  310,20191005,    9,  100,    0
  310,20191005,   10,  100,    0
  310,20191005,   11,   90,    0
  310,20191005,   12,   80,    0
  310,20191005,   13,   90,    0
  310,20191005,   14,   80,    0
  310,20191005,   15,   80,    0
  310,20191005,   16,   90,    0
  310,20191005,   17,   90,    0
  310,20191005,   18,   90,    0
  310,20191005,   19,  100,    0
  310,20191005,   20,  100,    0
  310,20191005,   21,  100,    0
  310,20191005,   22,  110,    0
  310,20191005,   23,  110,    0
  310,20191005,   24,   90,    0
  310,20191006,    1,  100,    0
  310,20191006,    2,   90,   -1
  310,20191006,    3,   90,   -1
  310,20191006,    4,   90,    1
  310,20191006,    5,   90,   21
  310,20191006,    6,  100,    5
  310,20191006,    7,  100,   -1
  310,20191006,    8,  100,    0
  310,20191006,    9,  100,    0
  310,20191006,   10,  110,    1
  310,20191006,   11,  120,    2
  310,20191006,   12,  120,   27
  310,20191006,   13,  180,    2
  310,20191006,   14,  160,    0
  310,20191006,   15,  170,    0
  310,20191006,   16,  180,    1
  310,20191006,   17,  170,   28
  310,20191006,   18,  140,    1
  310,20191006,   19,   80,    0
  310,20191006,   20,   60,    0
  310,20191006,   21,   60,    0
  310,20191006,   22,   90,    0
  310,20191006,   23,   90,    0
  310,20191006,   24,  100,    0
  310,20191007,    1,  100,    0
  310,20191007,    2,  100,    0
  310,20191007,    3,   90,    0
  310,20191007,    4,   80,    0
  310,20191007,    5,   80,    0
  310,20191007,    6,   70,    0
  310,20191007,    7,   60,    0
  310,20191007,    8,   60,    0
  310,20191007,    9,   50,    0
  310,20191007,   10,   60,    0
  310,20191007,   11,   60,    0
  310,20191007,   12,   70,    0
  310,20191007,   13,   70,    0
  310,20191007,   14,   70,    0
  310,20191007,   15,   60,    0
  310,20191007,   16,   70,    0
  310,20191007,   17,   70,    0
  310,20191007,   18,   70,   -1
  310,20191007,   19,   70,    0
  310,20191007,   20,   90,    4
  310,20191007,   21,   80,    2
  310,20191007,   22,  110,    2
  310,20191007,   23,  120,    5
  310,20191007,   24,  120,    7
  310,20191008,    1,  120,   15
  310,20191008,    2,  130,    8
  310,20191008,    3,  120,    2
  310,20191008,    4,  100,    2
  310,20191008,    5,   80,    2
  310,20191008,    6,   90,    0
  310,20191008,    7,   80,    0
  310,20191008,    8,  100,    0
  310,20191008,    9,  100,    0
  310,20191008,   10,  100,    0
  310,20191008,   11,  100,    0
  310,20191008,   12,  100,    0
  310,20191008,   13,  100,    0
  310,20191008,   14,  100,    0
  310,20191008,   15,  120,    0
  310,20191008,   16,  100,    0
  310,20191008,   17,  110,   -1
  310,20191008,   18,  120,    0
  310,20191008,   19,  160,    3
  310,20191008,   20,  140,   -1
  310,20191008,   21,  120,    0
  310,20191008,   22,  160,    0
  310,20191008,   23,  160,    0
  310,20191008,   24,  130,   -1
  310,20191009,    1,  130,   -1
  310,20191009,    2,  110,    0
  310,20191009,    3,  100,    0
  310,20191009,    4,  100,    0
  310,20191009,    5,  110,    0
  310,20191009,    6,  110,    0
  310,20191009,    7,  120,   -1
  310,20191009,    8,  160,   16
  310,20191009,    9,  130,   11
  310,20191009,   10,  120,    3
  310,20191009,   11,  120,   -1
  310,20191009,   12,  140,    0
  310,20191009,   13,  140,    0
  310,20191009,   14,  140,    0
  310,20191009,   15,  160,    8
  310,20191009,   16,  130,   27
  310,20191009,   17,  140,   -1
  310,20191009,   18,  160,    0
  310,20191009,   19,  150,    0
  310,20191009,   20,  140,    0
  310,20191009,   21,  140,   17
  310,20191009,   22,  130,   37
  310,20191009,   23,  120,    0
  310,20191009,   24,  120,   -1
  310,20191010,    1,  120,    2
  310,20191010,    2,  110,   -1
  310,20191010,    3,  100,    1
  310,20191010,    4,  110,    0
  310,20191010,    5,  130,    0
  310,20191010,    6,  120,    0
  310,20191010,    7,  110,    2
  310,20191010,    8,  110,    0
  310,20191010,    9,  140,    0
  310,20191010,   10,  140,    0
  310,20191010,   11,  140,    0
  310,20191010,   12,  150,    0
  310,20191010,   13,  150,    0
  310,20191010,   14,  160,    0
  310,20191010,   15,  150,    0
  310,20191010,   16,  160,    0
  310,20191010,   17,  160,    0
  310,20191010,   18,  130,    0
  310,20191010,   19,  110,    0
  310,20191010,   20,  130,    0
  310,20191010,   21,  120,    0
  310,20191010,   22,  120,    0
  310,20191010,   23,  130,    0
  310,20191010,   24,  140,    0
  310,20191011,    1,  150,    0
  310,20191011,    2,  150,    0
  310,20191011,    3,  140,    0
  310,20191011,    4,  130,   -1
  310,20191011,    5,  140,   -1
  310,20191011,    6,  140,    0
  310,20191011,    7,  150,    0
  310,20191011,    8,  150,   -1
  310,20191011,    9,  160,   -1
  310,20191011,   10,  160,   -1
  310,20191011,   11,  180,    1
  310,20191011,   12,  150,    2
  310,20191011,   13,  150,    2
  310,20191011,   14,  150,    3
  310,20191011,   15,  150,   -1
  310,20191011,   16,  160,    0
  310,20191011,   17,  160,    0
  310,20191011,   18,  160,    0
  310,20191011,   19,  150,    0
  310,20191011,   20,  140,    0
  310,20191011,   21,  150,    0
  310,20191011,   22,  130,    0
  310,20191011,   23,  130,    0
  310,20191011,   24,  130,    0
  310,20191012,    1,  130,    0
  310,20191012,    2,  140,    0
  310,20191012,    3,  120,   -1
  310,20191012,    4,   70,    3
  310,20191012,    5,   40,    7
  310,20191012,    6,   30,    5
  310,20191012,    7,   30,    7
  310,20191012,    8,   30,    5
  310,20191012,    9,   30,    9
  310,20191012,   10,   40,    2
  310,20191012,   11,   40,    3
  310,20191012,   12,   50,    4
  310,20191012,   13,   40,    3
  310,20191012,   14,   40,   -1
  310,20191012,   15,   50,   -1
  310,20191012,   16,   50,   -1
  310,20191012,   17,   50,   -1
  310,20191012,   18,   50,   -1
  310,20191012,   19,   50,    2
  310,20191012,   20,   60,    2
  310,20191012,   21,   50,    0
  310,20191012,   22,   40,    0
  310,20191012,   23,   40,    0
  310,20191012,   24,   40,    0
  310,20191013,    1,   70,    0
  310,20191013,    2,   80,    0
  310,20191013,    3,   70,    0
  310,20191013,    4,   80,    0
  310,20191013,    5,   70,    0
  310,20191013,    6,   80,    1
  310,20191013,    7,   80,    0
  310,20191013,    8,  110,    0
  310,20191013,    9,  130,    5
  310,20191013,   10,  120,    0
  310,20191013,   11,  130,    0
  310,20191013,   12,  150,    0
  310,20191013,   13,  150,    0
  310,20191013,   14,  150,    0
  310,20191013,   15,  140,   -1
  310,20191013,   16,  150,   -1
  310,20191013,   17,  180,   16
  310,20191013,   18,  140,   -1
  310,20191013,   19,  130,   -1
  310,20191013,   20,  120,   -1
  310,20191013,   21,  100,    0
  310,20191013,   22,   90,    0
  310,20191013,   23,   80,    0
  310,20191013,   24,   70,    0
  310,20191014,    1,   60,    0
  310,20191014,    2,   60,    0
  310,20191014,    3,   30,    0
  310,20191014,    4,   40,    0
  310,20191014,    5,   50,    0
  310,20191014,    6,   30,    0
  310,20191014,    7,   30,    0
  310,20191014,    8,   50,   15
  310,20191014,    9,   70,   10
  310,20191014,   10,   90,    0
  310,20191014,   11,  110,    0
  310,20191014,   12,   80,    0
  310,20191014,   13,   80,    0
  310,20191014,   14,   90,    0
  310,20191014,   15,   80,    0
  310,20191014,   16,   70,    0
  310,20191014,   17,   70,   -1
  310,20191014,   18,   80,   -1
  310,20191014,   19,   80,    0
  310,20191014,   20,   90,    3
  310,20191014,   21,  110,   -1
  310,20191014,   22,   70,    0
  310,20191014,   23,  100,    0
  310,20191014,   24,  140,    0
  310,20191015,    1,  110,   -1
  310,20191015,    2,   70,    0
  310,20191015,    3,   70,    0
  310,20191015,    4,   70,    0
  310,20191015,    5,   70,    0
  310,20191015,    6,   80,    0
  310,20191015,    7,   70,    0
  310,20191015,    8,   80,    0
  310,20191015,    9,   70,    0
  310,20191015,   10,   70,    0
  310,20191015,   11,   70,    0
  310,20191015,   12,   80,    0
  310,20191015,   13,   70,    0
  310,20191015,   14,   70,    0
  310,20191015,   15,  100,    2
  310,20191015,   16,   80,    1
  310,20191015,   17,   70,    0
  310,20191015,   18,   80,    0
  310,20191015,   19,   80,    0
  310,20191015,   20,   70,    0
  310,20191015,   21,   60,    0
  310,20191015,   22,   60,    0
  310,20191015,   23,   80,    0
  310,20191015,   24,   80,    0
  310,20191016,    1,   90,    0
  310,20191016,    2,  100,    0
  310,20191016,    3,  100,    0
  310,20191016,    4,  100,    0
  310,20191016,    5,  110,    0
  310,20191016,    6,  110,    0
  310,20191016,    7,  110,    0
  310,20191016,    8,  110,    0
  310,20191016,    9,  120,    0
  310,20191016,   10,  110,   -1
  310,20191016,   11,  120,    2
  310,20191016,   12,  110,   -1
  310,20191016,   13,  120,   -1
  310,20191016,   14,  110,   -1
  310,20191016,   15,  110,   -1
  310,20191016,   16,  110,   -1
  310,20191016,   17,  120,    6
  310,20191016,   18,  110,   24
  310,20191016,   19,  110,    4
  310,20191016,   20,  110,   -1
  310,20191016,   21,  110,   11
  310,20191016,   22,  100,    6
  310,20191016,   23,  100,    8
  310,20191016,   24,   60,    5
  310,20191017,    1,   80,    2
  310,20191017,    2,   70,    1
  310,20191017,    3,   70,    0
  310,20191017,    4,   60,    0
  310,20191017,    5,   90,    0
  310,20191017,    6,   90,    0
  310,20191017,    7,   80,    0
  310,20191017,    8,  110,   -1
  310,20191017,    9,   80,    1
  310,20191017,   10,   80,    0
  310,20191017,   11,   80,    0
  310,20191017,   12,   80,    0
  310,20191017,   13,  100,    0
  310,20191017,   14,   80,    0
  310,20191017,   15,   70,    0
  310,20191017,   16,   70,    0
  310,20191017,   17,   60,    0
  310,20191017,   18,   60,    0
  310,20191017,   19,   70,    0
  310,20191017,   20,   80,    0
  310,20191017,   21,  100,    0
  310,20191017,   22,  100,    0
  310,20191017,   23,  100,    0
  310,20191017,   24,  110,    0
  310,20191018,    1,  100,    0
  310,20191018,    2,   90,    0
  310,20191018,    3,  100,    0
  310,20191018,    4,  100,    0
  310,20191018,    5,  100,    0
  310,20191018,    6,  130,    0
  310,20191018,    7,  130,   -1
  310,20191018,    8,  180,    2
  310,20191018,    9,  220,    0
  310,20191018,   10,  200,    0
  310,20191018,   11,  190,    1
  310,20191018,   12,  190,    0
  310,20191018,   13,  180,   -1
  310,20191018,   14,  170,   -1
  310,20191018,   15,  150,    4
  310,20191018,   16,  120,    3
  310,20191018,   17,  170,   -1
  310,20191018,   18,  120,   -1
  310,20191018,   19,  170,    3
  310,20191018,   20,  100,    0
  310,20191018,   21,  120,    0
  310,20191018,   22,  120,    0
  310,20191018,   23,  110,    0
  310,20191018,   24,  100,    0
  310,20191019,    1,  100,    0
  310,20191019,    2,   90,    0
  310,20191019,    3,  110,    0
  310,20191019,    4,  120,    0
  310,20191019,    5,  120,   -1
  310,20191019,    6,  110,   -1
  310,20191019,    7,  100,    0
  310,20191019,    8,   90,    0
  310,20191019,    9,  100,    0
  310,20191019,   10,  100,    0
  310,20191019,   11,  120,    0
  310,20191019,   12,  120,    0
  310,20191019,   13,  110,    0
  310,20191019,   14,  110,    0
  310,20191019,   15,   90,   -1
  310,20191019,   16,  120,   16
  310,20191019,   17,   70,   -1
  310,20191019,   18,   90,   -1
  310,20191019,   19,   60,    0
  310,20191019,   20,   80,    0
  310,20191019,   21,   80,    0
  310,20191019,   22,   80,    0
  310,20191019,   23,   80,    0
  310,20191019,   24,   80,    0
  310,20191020,    1,   70,    0
  310,20191020,    2,   60,    0
  310,20191020,    3,   60,    0
  310,20191020,    4,   40,    0
  310,20191020,    5,   40,    0
  310,20191020,    6,   40,    0
  310,20191020,    7,   30,    0
  310,20191020,    8,   20,    0
  310,20191020,    9,   30,    0
  310,20191020,   10,   30,    0
  310,20191020,   11,   30,    0
  310,20191020,   12,   60,    0
  310,20191020,   13,   70,    0
  310,20191020,   14,   70,    0
  310,20191020,   15,   80,    0
  310,20191020,   16,   70,    0
  310,20191020,   17,   70,    0
  310,20191020,   18,   70,   -1
  310,20191020,   19,   60,    2
  310,20191020,   20,   80,   -1
  310,20191020,   21,   70,   -1
  310,20191020,   22,   70,    0
  310,20191020,   23,   60,   -1
  310,20191020,   24,   70,    2
  310,20191021,    1,  120,    1
  310,20191021,    2,  130,    1
  310,20191021,    3,  130,   -1
  310,20191021,    4,  130,   15
  310,20191021,    5,  100,   53
  310,20191021,    6,   80,    7
  310,20191021,    7,   70,   -1
  310,20191021,    8,   70,    0
  310,20191021,    9,   60,    0
  310,20191021,   10,   70,    0
  310,20191021,   11,   90,    0
  310,20191021,   12,   90,    0
  310,20191021,   13,  100,    0
  310,20191021,   14,   70,    0
  310,20191021,   15,   60,    0
  310,20191021,   16,   50,    0
  310,20191021,   17,   60,    0
  310,20191021,   18,   40,    0
  310,20191021,   19,   50,    0
  310,20191021,   20,   50,    0
  310,20191021,   21,   60,    0
  310,20191021,   22,   60,    0
  310,20191021,   23,   60,    0
  310,20191021,   24,   50,    0
  310,20191022,    1,   50,    0
  310,20191022,    2,   50,    0
  310,20191022,    3,   50,    0
  310,20191022,    4,   80,    8
  310,20191022,    5,   60,   -1
  310,20191022,    6,   70,    0
  310,20191022,    7,   60,    0
  310,20191022,    8,   80,    0
  310,20191022,    9,   70,    0
  310,20191022,   10,   70,   -1
  310,20191022,   11,   70,    0
  310,20191022,   12,   70,    0
  310,20191022,   13,   60,    0
  310,20191022,   14,   60,    0
  310,20191022,   15,   40,    0
  310,20191022,   16,   50,    0
  310,20191022,   17,   40,    0
  310,20191022,   18,   10,    0
  310,20191022,   19,   20,    0
  310,20191022,   20,   20,    0
  310,20191022,   21,   20,    0
  310,20191022,   22,   30,    0
  310,20191022,   23,   30,    0
  310,20191022,   24,   40,    0
  310,20191023,    1,   40,    0
  310,20191023,    2,   40,    0
  310,20191023,    3,   50,    0
  310,20191023,    4,   50,   -1
  310,20191023,    5,   40,   -1
  310,20191023,    6,   40,   -1
  310,20191023,    7,   70,   -1
  310,20191023,    8,   70,   -1
  310,20191023,    9,   80,   -1
  310,20191023,   10,  100,   -1
  310,20191023,   11,   80,   -1
  310,20191023,   12,   80,    0
  310,20191023,   13,   80,    0
  310,20191023,   14,   90,    0
  310,20191023,   15,   80,    0
  310,20191023,   16,   80,   -1
  310,20191023,   17,   50,   -1
  310,20191023,   18,   40,    0
  310,20191023,   19,   60,   -1
  310,20191023,   20,   40,    0
  310,20191023,   21,   50,    0
  310,20191023,   22,   40,    0
  310,20191023,   23,   70,    0
  310,20191023,   24,   70,    0
  310,20191024,    1,   60,    0
  310,20191024,    2,   50,    0
  310,20191024,    3,   50,    0
  310,20191024,    4,   50,    0
  310,20191024,    5,   40,    0
  310,20191024,    6,   40,    0
  310,20191024,    7,   50,   -1
  310,20191024,    8,  100,   -1
  310,20191024,    9,   90,    0
  310,20191024,   10,  100,    0
  310,20191024,   11,  110,    0
  310,20191024,   12,  160,    0
  310,20191024,   13,  160,    0
  310,20191024,   14,  170,    0
  310,20191024,   15,  150,    0
  310,20191024,   16,  140,    0
  310,20191024,   17,  160,   -1
  310,20191024,   18,  160,    2
  310,20191024,   19,  140,    0
  310,20191024,   20,   90,    0
  310,20191024,   21,  110,    0
  310,20191024,   22,  120,    0
  310,20191024,   23,  110,    0
  310,20191024,   24,  100,    0
  310,20191025,    1,  100,    0
  310,20191025,    2,   90,    0
  310,20191025,    3,  100,    0
  310,20191025,    4,  110,    0
  310,20191025,    5,  100,    0
  310,20191025,    6,  100,    0
  310,20191025,    7,  100,    0
  310,20191025,    8,  110,    0
  310,20191025,    9,  130,    0
  310,20191025,   10,  120,    0
  310,20191025,   11,  120,    0
  310,20191025,   12,  120,    0
  310,20191025,   13,  130,    0
  310,20191025,   14,  140,    0
  310,20191025,   15,  140,    0
  310,20191025,   16,  160,    0
  310,20191025,   17,  150,   -1
  310,20191025,   18,  150,    0
  310,20191025,   19,  140,    0
  310,20191025,   20,  150,    0
  310,20191025,   21,  140,    0
  310,20191025,   22,  140,    0
  310,20191025,   23,  150,    0
  310,20191025,   24,  160,    0
  310,20191026,    1,  160,    0
  310,20191026,    2,  170,    0
  310,20191026,    3,  160,    0
  310,20191026,    4,  170,    0
  310,20191026,    5,  150,    0
  310,20191026,    6,  160,    0
  310,20191026,    7,  170,    0
  310,20191026,    8,  170,    0
  310,20191026,    9,  170,    0
  310,20191026,   10,  170,    0
  310,20191026,   11,  160,    0
  310,20191026,   12,  160,    0
  310,20191026,   13,  160,    0
  310,20191026,   14,  160,    0
  310,20191026,   15,  130,    0
  310,20191026,   16,  130,    0
  310,20191026,   17,  120,    0
  310,20191026,   18,  120,    0
  310,20191026,   19,  120,    0
  310,20191026,   20,  110,   -1
  310,20191026,   21,  120,    4
  310,20191026,   22,  160,   -1
  310,20191026,   23,  120,    1
  310,20191026,   24,  110,    6
  310,20191027,    1,  110,    5
  310,20191027,    2,   90,    1
  310,20191027,    3,   90,    0
  310,20191027,    4,   90,    0
  310,20191027,    5,   80,    0
  310,20191027,    6,   80,    0
  310,20191027,    7,   60,    0
  310,20191027,    8,   50,    0
  310,20191027,    9,   90,    0
  310,20191027,   10,   90,    0
  310,20191027,   11,  100,    0
  310,20191027,   12,   90,    0
  310,20191027,   13,   80,    0
  310,20191027,   14,   80,    0
  310,20191027,   15,   80,    0
  310,20191027,   16,   70,    0
  310,20191027,   17,   40,    0
  310,20191027,   18,   40,    0
  310,20191027,   19,   40,    0
  310,20191027,   20,   50,    0
  310,20191027,   21,   40,    0
  310,20191027,   22,   40,    0
  310,20191027,   23,   40,    0
  310,20191027,   24,   40,    0
  310,20191028,    1,   30,    0
  310,20191028,    2,   30,    0
  310,20191028,    3,   40,    0
  310,20191028,    4,   30,    0
  310,20191028,    5,   30,    0
  310,20191028,    6,   30,    0
  310,20191028,    7,   20,    0
  310,20191028,    8,   20,    0
  310,20191028,    9,   20,    0
  310,20191028,   10,   30,    0
  310,20191028,   11,   30,    0
  310,20191028,   12,   40,    0
  310,20191028,   13,   70,    0
  310,20191028,   14,   60,    0
  310,20191028,   15,   50,    0
  310,20191028,   16,   70,    0
  310,20191028,   17,   70,    0
  310,20191028,   18,   60,    0
  310,20191028,   19,   40,    0
  310,20191028,   20,   40,    0
  310,20191028,   21,   40,    0
  310,20191028,   22,   30,    0
  310,20191028,   23,   40,    0
  310,20191028,   24,   40,    0
  310,20191029,    1,   40,    0
  310,20191029,    2,   50,    0
  310,20191029,    3,   40,    0
  310,20191029,    4,   50,    0
  310,20191029,    5,   40,    0
  310,20191029,    6,   50,    0
  310,20191029,    7,   50,    0
  310,20191029,    8,   50,    0
  310,20191029,    9,   80,    0
  310,20191029,   10,   80,    0
  310,20191029,   11,   90,    0
  310,20191029,   12,   80,    0
  310,20191029,   13,   80,    0
  310,20191029,   14,   90,    0
  310,20191029,   15,   80,    0
  310,20191029,   16,   70,    0
  310,20191029,   17,   60,    0
  310,20191029,   18,   60,    0
  310,20191029,   19,   70,    0
  310,20191029,   20,   60,    0
  310,20191029,   21,   70,    0
  310,20191029,   22,   70,    0
  310,20191029,   23,   80,    0
  310,20191029,   24,   70,    0
  310,20191030,    1,   70,    0
  310,20191030,    2,   60,    0
  310,20191030,    3,   70,    0
  310,20191030,    4,   70,    0
  310,20191030,    5,   60,    0
  310,20191030,    6,   60,    0
  310,20191030,    7,   60,    0
  310,20191030,    8,   70,    0
  310,20191030,    9,   80,    0
  310,20191030,   10,   80,    0
  310,20191030,   11,   80,    0
  310,20191030,   12,  110,    0
  310,20191030,   13,  120,    0
  310,20191030,   14,  100,    0
  310,20191030,   15,   90,    0
  310,20191030,   16,  100,    0
  310,20191030,   17,  100,    0
  310,20191030,   18,  110,    0
  310,20191030,   19,  120,    0
  310,20191030,   20,  120,    0
  310,20191030,   21,  120,    0
  310,20191030,   22,  110,    0
  310,20191030,   23,  100,    0
  310,20191030,   24,   90,    0
  310,20191031,    1,   90,    0
  310,20191031,    2,   80,    0
  310,20191031,    3,   80,    0
  310,20191031,    4,   70,    0
  310,20191031,    5,   60,    0
  310,20191031,    6,   50,    0
  310,20191031,    7,   60,    0
  310,20191031,    8,   60,    0
  310,20191031,    9,   60,    0
  310,20191031,   10,   80,    0
  310,20191031,   11,   80,    0
  310,20191031,   12,   80,    0
  310,20191031,   13,   80,    0
  310,20191031,   14,   80,    0
  310,20191031,   15,   80,    0
  310,20191031,   16,   70,    0
  310,20191031,   17,   70,    0
  310,20191031,   18,   80,    0
  310,20191031,   19,   90,    0
  310,20191031,   20,   90,    0
  310,20191031,   21,   90,    0
  310,20191031,   22,   80,    0
  310,20191031,   23,   80,    0
  310,20191031,   24,   70,    0
